cell_id,amplified_quantity_ng,percent_cdna_longer_than_400bp,reporter_status,post_patch,number_genes,rna_amp_pass_fail,transgenic_line,normalized_marker_sum,normalized_marker_sum_pass_fail,class,normalized_marker_sum_bin,total_reads,percent_reads_aligned_to_introns,Malat1,recording_duration,retrieval_duration,extraction_duration,morpho_call,endpipetter,cell_health,cell_in_slice,total_cells_in_slice,slice_name,dataset,percent_reads_Malat1,Ramp total count,Subthreshold Long Square total count,Suprathreshold Long Square total count,Ramp additional count,Subthreshold Long Square additional count,Suprathreshold Long Square additional count
858966539,19.99567061,56.5,tdt+,nucleus+,9911,Pass,Sncg-IRES2-FlpO-neo,1.228757531,Pass,inhibitory,,1271256,38.83600793,17120.40358,3.3205,1.983333333,4.733333333,high quality,2758.62144,2,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460304.04.02,mature,1.712040358,3,5,3,0,0,0
859052600,12.79186637,53.7,tdt+,nucleus+,8522,Pass,Sst-IRES-Cre,0.892131508,Pass,inhibitory,0.9,977913,49.91516244,29072.86149,5.856649995,1.2,4.8,insufficient axon,1692.525568,3,1,1,Sst-IRES-Cre;Ai14-458806.09.01,mature,2.907286149,3,5,3,0,0,0
859068129,11.65677404,54.4,tdt+,nucleus+,6668,Pass,Sncg-IRES2-FlpO-neo,1.00586334,Pass,inhibitory,1.1,1608773,34.93328768,11421.55327,2.961433331,1.2,4.983333333,insufficient axon,3493.45024,3,1,1,Sncg-IRES2-FlpO-neo;Ai65F-456110.03.02,mature,1.142155327,3,5,3,0,0,0
859034131,24.57666303,70.4,tdt+,nucleus+,9381,Pass,Sncg-IRES2-FlpO-neo,1.017960217,Pass,inhibitory,1.1,1377748,54.80160487,29782.18995,3.227783338,2.066666667,6.216666667,insufficient axon,156.565696,2,1,1,Sncg-IRES2-FlpO-neo;Ai65F-456110.04.01,mature,2.978218995,3,7,3,0,2,0
859107907,20.93272784,72.8,tdt+,nucleus+,10719,Pass,Sncg-IRES2-FlpO-neo,1.190979799,Pass,inhibitory,1.2,1203924,54.72572583,20858.63857,4.710800004,1.716666667,2.516666667,insufficient axon,2003.33952,2,1,1,Sncg-IRES2-FlpO-neo;Ai65F-456110.03.01,mature,2.085863857,3,6,3,0,1,0
859633515,5.105620476,37.5,tdt+,nucleus+,3467,Pass,Sncg-IRES2-FlpO-neo,0.706185923,Pass,inhibitory,0.8,978862,13.50299874,8755.402107,8.530783335,2.766666667,2.483333333,insufficient axon,3324.104192,4,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460308.04.01,mature,0.875540211,3,12,3,0,7,0
859655091,13.59968299,58.2,tdt+,nucleus+,8233,Pass,Sncg-IRES2-FlpO-neo,1.134367903,Pass,inhibitory,1.2,1480493,43.64345128,29806.85932,,,,medium quality,0,4,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460308.05.01,mature,2.980685932,,,,,,
859665111,26.99743484,72.7,tdt+,nucleus+,10345,Pass,Sncg-IRES2-FlpO-neo,1.1311757,Pass,inhibitory,1.2,1321947,28.92494388,11930.05332,9.971816667,1.15,1.95,medium quality,5970.155008,5,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460308.05.01,mature,1.193005332,3,6,4,0,1,1
859636693,14.03787308,51.5,tdt+,nucleus+,8278,Pass,Sncg-IRES2-FlpO-neo,0.851731081,Pass,inhibitory,0.9,1091978,32.87527451,17954.44871,3.298066664,2.416666667,6.983333333,high quality,1217.03872,3,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460308.03.02,mature,1.795444871,3,7,5,0,2,2
859767167,16.58215234,55,tdt+,nucleus+,9513,Pass,Sncg-IRES2-FlpO-neo,1.001029169,Pass,inhibitory,1.1,1317723,20.29304835,8994.87727,3.223450001,6.566666667,2.733333333,insufficient axon,1967.213312,3,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460308.02.02,mature,0.899487727,3,5,3,0,0,0
859834345,16.39693669,67.4,tdt+,nucleus+,8709,Pass,Sst-IRES-Cre,0.832546195,Pass,inhibitory,0.9,1332442,56.45844935,39710.29382,6.162283333,2.566666667,1.6,high quality,2112.676736,3,1,3,Sst-IRES-Cre;Ai14-458807.09.02,mature,3.971029382,3,5,3,0,0,0
859857323,21.00583828,65,tdt+,nucleus+,9390,Pass,Sst-IRES-Cre,0.83428349,Pass,inhibitory,0.9,1305826,47.83063306,34982.2847,5.340033333,4.25,4.783333333,high quality,1239.029632,3,2,3,Sst-IRES-Cre;Ai14-458807.09.02,mature,3.49822847,3,6,3,0,1,0
859885074,22.46637161,57.4,tdt+,nucleus+,10024,Pass,Sst-IRES-Cre,0.855856467,Pass,inhibitory,0.9,1176257,52.08454172,24683.54362,7.992149997,3.433333333,3.95,high quality,,3,3,3,Sst-IRES-Cre;Ai14-458807.09.02,mature,2.468354362,3,5,4,0,0,1
859621160,20.32391483,67.8,tdt+,nucleus+,9608,Pass,Sncg-IRES2-FlpO-neo,1.327673452,Pass,inhibitory,,1144901,43.14621535,19086.35121,2.704949999,1.6,9.2,high quality,1352.112512,4,1,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.04.02,mature,1.908635121,3,5,4,0,0,1
859640113,16.38515573,45.9,tdt+,nucleus+,8052,Pass,Sncg-IRES2-FlpO-neo,1.311806509,Pass,inhibitory,,1174570,41.26094741,32637.89027,4.001033338,1.933333333,5.7,high quality,2086.958208,4,2,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.04.02,mature,3.263789027,3,6,4,0,1,1
859652686,22.19256887,37.5,tdt+,nucleus+,8494,Pass,Sncg-IRES2-FlpO-neo,0.422901407,Pass,inhibitory,0.5,928861,14.47840971,9778.619089,3.063683335,1.766666667,7.566666667,insufficient axon,936.037632,3,3,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.04.02,mature,0.977861909,3,5,3,0,0,0
859683354,10.05911607,33.9,tdt+,nucleus-,9201,Pass,Sncg-IRES2-FlpO-neo,1.262453247,Pass,inhibitory,,1332239,40.20166634,18434.71663,8.13846666,1,5.166666667,,22.541784,3,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460308.06.02,mature,1.843471663,3,7,3,0,2,0
859848890,20.42660308,60.7,tdt+,nucleus+,10029,Pass,Sst-IRES-Cre,0.868104042,Pass,inhibitory,0.9,1284943,52.55554083,20188.21728,4.589066672,1.15,4.183333333,insufficient axon,2277.04064,3,1,1,Sst-IRES-Cre;Ai14-458807.10.02,mature,2.018821728,3,8,4,0,3,1
859640396,15.02714307,70.7,tdt+,nucleus+,8121,Pass,Sncg-IRES2-FlpO-neo,1.458857964,Pass,inhibitory,,1323947,40.04462326,31202.63601,,,,medium quality,565.771008,5,1,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.05.02,mature,3.120263601,,,,,,
859655391,48.63911598,83,tdt+,nucleus+,11427,Pass,Sncg-IRES2-FlpO-neo,1.369104538,Pass,inhibitory,,1476644,28.96227603,16307.57871,12.2262,0.8,2.916666667,high quality,12182.72256,3,2,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.05.02,mature,1.630757871,6,13,8,3,8,5
859668100,19.45902786,63.6,tdt+,nucleus+,8747,Pass,Sncg-IRES2-FlpO-neo,1.400894877,Pass,inhibitory,,1489210,33.2144925,21960.65575,7.29666667,1.783333333,1.666666667,high quality,14285.7001,4,3,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.05.02,mature,2.196065575,7,10,7,4,5,4
859857413,15.0698798,66.3,tdt+,nucleus+,7780,Pass,Sst-IRES-Cre,0.474691188,Pass,other,0.5,1285729,58.55981237,39747.42916,3.121633339,0.85,1.866666667,high quality,12371.13446,3,2,2,Sst-IRES-Cre;Ai14-458807.10.01,mature,3.974742916,3,12,3,0,7,0
859943246,25.1542674,49.2,tdt+,nucleus+,10132,Pass,Calb2-IRES-Cre;Sst-IRES-FlpO,0.820218666,Pass,inhibitory,0.9,1323807,43.67977661,18831.96681,1.697449994,1.233333333,3.433333333,insufficient axon,48000.4055,5,1,1,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-458607.05.02,mature,1.883196681,3,5,3,0,0,0
859664949,32.91197921,72.4,tdt+,nucleus+,9620,Pass,Sncg-IRES2-FlpO-neo,1.165271289,Pass,inhibitory,1.2,1484336,61.29007095,16405.27917,4.968249997,1.433333333,5.266666667,insufficient axon,1147.228032,3,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460308.03.01,mature,1.640527917,6,5,3,3,0,0
859811797,39.09910851,59.7,tdt+,nucleus+,11161,Pass,Sncg-IRES2-FlpO-neo,1.339244337,Pass,inhibitory,,1379082,24.66251239,24682.79838,8.049783333,1.1,2.283333333,medium quality,1232.666112,2,3,3,Sncg-IRES2-FlpO-neo;Ai65F-460308.06.01,mature,2.468279838,7,12,6,4,7,3
859878901,25.32521717,72.5,tdt+,nucleus+,10311,Pass,Sst-IRES-Cre,0.938240668,Pass,inhibitory,1,1387419,51.50502868,26691.18392,4.313499999,4.833333333,3.7,failed,3149.606656,3,1,1,Sst-IRES-Cre;Ai14-458807.09.01,mature,2.669118392,3,6,3,0,1,0
861740206,18.35331543,55.3,tdt+,nucleus+,10212,Pass,Sncg-IRES2-FlpO-neo,1.170111394,Pass,inhibitory,1.2,1337393,59.09725846,18718.95221,5.368233339,1.966666667,1.633333333,failed,3076.923904,4,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.03.01,mature,1.871895221,3,6,4,0,1,1
861765347,25.77707599,69.3,tdt+,nucleus+,10038,Pass,Sncg-IRES2-FlpO-neo,1.249096666,Pass,inhibitory,,1537685,49.02138669,13122.68441,3.672250001,2.016666667,2.116666667,failed,2103.418368,3,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.03.01,mature,1.312268441,3,5,3,0,0,0
861837255,23.79088883,68.5,tdt+,nucleus+,10052,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.878332749,Pass,inhibitory,0.9,1454045,46.40872569,30085.19927,3.333183328,2.583333333,2.716666667,failed,1799.101824,4,1,2,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.05.02,mature,3.008519927,3,5,3,0,0,0
861855846,25.98283276,51.9,tdt+,nucleus+,10134,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.697066269,Pass,inhibitory,0.7,1468451,46.6218385,14015.53652,9.19265,1.583333333,1.516666667,failed,2359.882752,3,2,2,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.05.02,mature,1.401553652,3,9,3,0,4,0
861732864,23.05387262,62.5,tdt+,nucleus+,9782,Pass,Sncg-IRES2-FlpO-neo,1.326499377,Pass,inhibitory,,1401341,42.56225102,19333.09172,3.956983336,2.283333333,3.266666667,insufficient axon,2139.038208,3,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.04.02,mature,1.933309172,3,5,3,0,0,0
861740043,17.62265933,44.7,tdt+,nucleus+,7859,Pass,Sncg-IRES2-FlpO-neo,1.246259518,Pass,inhibitory,,1801315,37.23697583,47943.52803,7.596666662,1.75,6.6,insufficient axon,,4,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.04.02,mature,4.794352803,3,5,3,0,0,0
861765455,31.65648567,70.7,tdt+,nucleus+,10720,Pass,Sncg-IRES2-FlpO-neo,1.227206657,Pass,inhibitory,,1395100,47.77776371,17089.93019,4.132433335,1.166666667,7.65,high quality,1867.703936,4,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.06.02,mature,1.708993019,3,5,3,0,0,0
861769605,37.33192788,70.1,tdt+,nucleus+,11825,Pass,Sncg-IRES2-FlpO-neo,1.074112182,Pass,inhibitory,1.1,1595013,51.85533355,27644.5666,3.208249998,2.283333333,10.63333333,high quality,2150.538496,2,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.06.02,mature,2.76445666,3,5,5,0,0,2
861733930,19.72056924,64.7,tdt+,nucleus+,8899,Pass,Sncg-IRES2-FlpO-neo,0.978864761,Pass,inhibitory,1,1726602,46.35054666,28378.44134,2.902566663,1.633333333,5.75,insufficient axon,1962.38784,5,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.03.02,mature,2.837844134,3,6,3,0,1,0
861740319,27.50573661,69.9,tdt+,nucleus+,10249,Pass,Sncg-IRES2-FlpO-neo,1.074802782,Pass,inhibitory,1.1,1597484,48.9372509,42718.76057,4.12166667,1.466666667,3.2,high quality,7207.2064,5,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460309.03.02,mature,4.271876057,6,10,6,3,5,3
861830822,21.42156231,54.4,tdt+,nucleus+,9084,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.807692779,Pass,inhibitory,0.9,1648470,44.41070468,18029.64704,6.087450004,1.616666667,4.85,high quality,1568.628224,3,1,2,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.04.01,mature,1.802964704,6,10,6,3,5,3
862363963,22.6046707,64.6,tdt+,nucleus+,8986,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.893677653,Pass,inhibitory,0.9,1846824,57.72427319,21692.65707,9.982316669,1.65,1.216666667,medium quality,3503.64928,4,2,2,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.04.01,mature,2.169265707,3,22,6,0,17,3
861736319,11.39609856,72.7,tdt+,nucleus+,7682,Pass,Sncg-IRES2-FlpO-neo,1.383203051,Pass,inhibitory,,1681480,49.87431025,26401.80064,4.171099997,1.183333333,2.933333333,high quality,1167.883264,2,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460309.04.01,mature,2.640180064,3,9,3,0,4,0
861773866,12.19794317,72.2,tdt+,nucleus+,8682,Pass,Sncg-IRES2-FlpO-neo,0.929834752,Pass,inhibitory,1,1529924,18.73305963,12497.53877,7.908599997,0.35,3.35,medium quality,927.716352,2,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460309.05.02,mature,1.249753877,3,5,3,0,0,0
861811720,30.24489526,62.3,tdt+,nucleus+,10219,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.864822294,Pass,inhibitory,0.9,1086189,51.84455552,13738.05914,11.13625,6.2,3.35,failed,1837.672704,5,1,1,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.03.01,mature,1.373805914,3,6,3,0,1,0
861878550,28.1545386,62.9,tdt+,nucleus+,9870,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.743805015,Pass,inhibitory,0.8,1425763,36.15385892,9091.514743,10.54520001,0.816666667,3.6,failed,1248.700032,2,1,1,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.06.01,mature,0.909151474,3,7,6,0,2,3
861959876,42.30672001,70.6,tdt+,nucleus+,11618,Pass,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO,0.862722509,Pass,inhibitory,0.9,1654058,39.30474898,15340.31011,4.044550006,2.1,3.633333333,failed,1668.9856,3,1,1,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-459713.04.02,mature,1.534031011,3,5,3,0,0,0
862449566,14.13187412,53.8,tdt+,nucleus+,8617,Pass,Sncg-IRES2-FlpO-neo,1.207324077,Pass,inhibitory,,1519416,40.35099504,19483.33611,5.145849999,1.45,4.783333333,insufficient axon,3592.813568,3,1,2,Sncg-IRES2-FlpO-neo;Ai65F-460310.04.02,mature,1.948333611,3,8,3,0,3,0
862496009,10.08792761,47.4,tdt+,nucleus+,6897,Pass,Sncg-IRES2-FlpO-neo,0.91523418,Pass,inhibitory,1,1287321,33.65305202,28644.97352,5.237166667,1.8,5.8,medium quality,2197.803008,3,2,2,Sncg-IRES2-FlpO-neo;Ai65F-460310.04.02,mature,2.864497352,4,5,4,1,0,1
862596299,15.25518772,51.8,tdt+,nucleus+,9036,Pass,Sncg-IRES2-FlpO-neo,1.16228149,Pass,inhibitory,1.2,1285837,49.12232145,17318.47866,3.124300003,1.65,9.45,high quality,1274.562176,4,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460310.05.02,mature,1.731847866,3,5,6,0,0,3
862748117,4.985367873,52.1,tdt+,nucleus+,5327,Fail,Sst-IRES-Cre,0.689788463,Pass,inhibitory,0.7,1384823,67.56828839,13045.9271,5.070016662,1.35,6.7,,3100.77568,4,1,1,Sst-IRES-Cre;Ai14-458809.10.01,mature,1.30459271,4,5,5,1,0,2
862412491,22.07007982,75.9,tdt+,nucleus+,9781,Pass,Sncg-IRES2-FlpO-neo,1.413797455,Pass,inhibitory,,1532884,49.00972917,45752.79671,7.358050005,1.833333333,2.2,insufficient axon,2826.855424,5,1,1,Sncg-IRES2-FlpO-neo;Ai65F-460310.03.01,mature,4.575279671,3,5,3,0,0,0
862749841,6.707984513,41.5,tdt-,nucleus+,6624,Fail,Sst-IRES-Cre,0.869440575,Pass,excitatory,0.9,1303835,45.60939369,11449.99734,15.37433333,1.266666667,9.333333333,,776.448064,5,1,1,Sst-IRES-Cre;Ai14-458809.03.02,mature,1.144999734,6,16,9,3,11,6
863404974,18.39624033,71.4,tdt+,nucleus+,8438,Pass,Ntsr1-Cre_GN220,0.93756969,Pass,excitatory,1,1601124,48.33978474,31425.14725,9.298816673,1.05,1.333333333,high quality,1630.434816,5,1,4,Ntsr1-Cre_GN220;Ai14-460633.04.01,mature,3.142514725,3,5,3,0,0,0
863418322,25.18104408,70.6,tdt+,nucleus+,8888,Pass,Ntsr1-Cre_GN220,0.991909393,Pass,excitatory,1,1455670,47.2849535,21784.95236,6.024433327,0.8,1.316666667,high quality,1572.739968,5,2,4,Ntsr1-Cre_GN220;Ai14-460633.04.01,mature,2.178495236,3,5,3,0,0,0
863429616,14.33357162,62.4,tdt+,nucleus+,7964,Pass,Ntsr1-Cre_GN220,0.850713347,Pass,excitatory,0.9,1501929,58.24665202,22886.35104,10.38065,0.683333333,1.7,high quality,643.431232,4,3,4,Ntsr1-Cre_GN220;Ai14-460633.04.01,mature,2.288635104,4,5,3,1,0,0
863440707,22.23700348,63.2,tdt+,nucleus+,9768,Pass,Ntsr1-Cre_GN220,0.941057771,Pass,excitatory,1,1468442,31.77968557,26102.5251,5.390133333,2.516666667,1.966666667,medium quality,1801.8016,4,4,4,Ntsr1-Cre_GN220;Ai14-460633.04.01,mature,2.61025251,3,5,3,0,0,0
863559454,5.042609265,44.3,tdt+,nucleus+,3714,Fail,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.088107193,Fail,excitatory,0.1,950617,8.017439511,1996.459643,8.317416668,0.666666667,1.716666667,,52.687,3,2,3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.04.01,mature,0.199645964,4,6,5,1,1,2
863580185,17.94668553,60.7,tdt+,nucleus+,8768,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.883304022,Pass,inhibitory,0.9,1692269,32.18121167,27393.61744,11.32826666,1.4,1.483333333,failed,2074.330624,4,3,3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.04.01,mature,2.739361744,3,8,3,0,3,0
863431930,19.6329543,61.7,tdt+,nucleus+,8413,Pass,Ntsr1-Cre_GN220,0.857892629,Pass,excitatory,0.9,1415130,56.77913865,28203.44227,10.8196,2.316666667,3.883333333,failed,,3,1,2,Ntsr1-Cre_GN220;Ai14-460633.04.02,mature,2.820344227,3,5,3,0,0,0
863450651,12.56291233,61.5,tdt+,nucleus+,7817,Pass,Ntsr1-Cre_GN220,0.909431449,Pass,excitatory,1,1403814,58.21605523,39152.11639,4.08908333,4.2,8.166666667,high quality,1080.108288,3,2,2,Ntsr1-Cre_GN220;Ai14-460633.04.02,mature,3.915211639,3,7,3,0,2,0
863576873,18.23088189,63.1,tdt+,nucleus+,8781,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.988722003,Pass,inhibitory,1,1609199,54.53734641,23845.89513,10.69816666,3.55,4.866666667,failed,,3,1,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.03.02,mature,2.384589513,3,8,3,0,3,0
863601503,19.72639691,64,tdt+,nucleus+,9096,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.860257102,Pass,inhibitory,0.9,1433705,54.52776144,28465.18664,6.19035,3.6,3.516666667,high quality,1486.06848,3,2,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.03.02,mature,2.846518664,3,7,3,0,2,0
863669822,14.27433486,56,tdt+,nucleus+,8874,Pass,Calb2-IRES-Cre;Sst-IRES-FlpO,0.871929822,Pass,inhibitory,0.9,1141781,52.83841524,42030.55867,2.821150001,2.4,3.05,high quality,1357.46688,3,2,2,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460694.04.02,mature,4.203055867,3,5,3,0,0,0
863438221,11.27525016,59.2,tdt+,nucleus+,7954,Pass,Ntsr1-Cre_GN220,0.778982197,Pass,excitatory,0.8,1500647,49.64070589,32740.57967,7.408883333,1.316666667,8.05,failed,2484.473088,3,1,4,Ntsr1-Cre_GN220;Ai14-460633.05.02,mature,3.274057967,3,5,3,0,0,0
863478540,14.5654435,66.4,tdt+,nucleus+,8870,Pass,Ntsr1-Cre_GN220,0.975972344,Pass,excitatory,1,1538566,37.39268635,32969.36233,8.486433331,2.283333333,7.933333333,high quality,2146.691968,3,2,4,Ntsr1-Cre_GN220;Ai14-460633.05.02,mature,3.296936233,3,9,3,0,4,0
863515305,12.11529784,63.5,tdt+,nucleus+,8817,Pass,Ntsr1-Cre_GN220,0.812824946,Pass,excitatory,0.9,1309920,48.22780798,36449.40395,8.331333335,3.05,5.783333333,high quality,1567.60384,3,3,4,Ntsr1-Cre_GN220;Ai14-460633.05.02,mature,3.644940395,3,5,3,0,0,0
863535837,12.96058059,46.3,tdt+,nucleus+,8409,Pass,Ntsr1-Cre_GN220,0.725164648,Pass,excitatory,0.8,1485948,37.64492646,34314.72632,7.580466668,1.25,6.166666667,failed,1097.895552,3,4,4,Ntsr1-Cre_GN220;Ai14-460633.05.02,mature,3.431472632,3,6,3,0,1,0
863607236,24.62539041,69.2,tdt+,nucleus+,10052,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.722804633,Pass,inhibitory,0.8,1415994,36.57196714,21633.10819,5.875833329,2.033333333,8.633333333,high quality,1666.66816,2,1,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.05.02,mature,2.163310819,3,5,3,0,0,0
863628227,17.39526118,68,tdt+,nucleus+,8893,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.945774414,Pass,inhibitory,1,1302347,50.43506054,24513.11733,2.182633328,1.916666667,4.35,high quality,2521.009408,3,2,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.05.02,mature,2.451311733,3,6,3,0,1,0
863657415,12.66308845,47,tdt+,nucleus+,8196,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.794477868,Pass,inhibitory,0.8,1359138,53.94776748,32601.03458,9.53853333,1.966666667,5,failed,1197.60512,1,1,1,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.05.01,mature,3.260103458,3,12,5,0,7,2
863438397,9.807294482,54.5,tdt+,nucleus+,6780,Pass,Ntsr1-Cre_GN220,0.892197463,Pass,excitatory,0.9,1370619,40.11492138,48828.09289,10.59843334,4.65,5,high quality,7692.30848,4,1,2,Ntsr1-Cre_GN220;Ai14-460633.03.02,mature,4.882809289,6,6,3,3,1,0
863465258,18.98076692,56.6,tdt+,nucleus+,9742,Pass,Ntsr1-Cre_GN220,0.868837533,Pass,excitatory,0.9,1277056,49.22320795,20017.42443,9.370350003,1.066666667,3.666666667,high quality,3252.032768,4,2,2,Ntsr1-Cre_GN220;Ai14-460633.03.02,mature,2.001742443,3,5,3,0,0,0
863585604,19.68626855,67.9,tdt+,nucleus+,8511,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.872341308,Pass,inhibitory,0.9,1813931,49.73596949,29701.81193,13.91931667,1.266666667,1.7,high quality,3883.494912,3,1,3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.03.01,mature,2.970181193,4,7,3,1,2,0
863604233,19.33337029,69.4,tdt+,nucleus+,9193,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,1.002142345,Pass,inhibitory,1.1,1390256,47.61115158,39819.78642,12.87985001,1.183333333,3.266666667,high quality,5369.12896,4,2,3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.03.01,mature,3.981978642,3,7,3,0,2,0
863631899,18.52936745,62.8,tdt+,nucleus+,9022,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.981142431,Pass,inhibitory,1,1563122,40.20718661,33036.00816,15.26736666,1.683333333,3.483333333,high quality,1933.925248,4,3,3,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.03.01,mature,3.303600816,5,12,6,2,7,3
863460740,15.29427848,61.1,tdt+,nucleus+,6574,Pass,Ntsr1-Cre_GN220,0.816469307,Pass,excitatory,0.9,228463,52.63599722,33086.94709,4.505066665,1.633333333,4.816666667,high quality,1299.404672,4,1,2,Ntsr1-Cre_GN220;Ai14-460633.03.01,mature,3.308694709,4,5,4,1,0,1
863483123,16.75848935,71.4,tdt+,nucleus+,8168,Pass,Ntsr1-Cre_GN220,0.808250663,Pass,excitatory,0.9,1456959,50.98997684,18313.42858,4.830033334,3.783333333,4.916666667,high quality,1292.40704,4,2,2,Ntsr1-Cre_GN220;Ai14-460633.03.01,mature,1.831342858,3,5,5,0,0,2
863601427,23.03422656,66,tdt+,nucleus+,9828,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.667510082,Pass,inhibitory,0.7,1619640,43.38633449,16176.6337,10.1472,0.983333333,4.033333333,high quality,1762.1152,4,1,1,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460584.04.02,mature,1.61766337,4,6,3,1,1,0
864233472,13.01336009,62.2,tdt+,nucleus+,8035,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.9514102,Pass,inhibitory,1,1449602,56.09728391,39412.89803,2.552466663,5.166666667,2,insufficient axon,,3,1,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460585.04.02,mature,3.941289803,3,5,3,0,0,0
864277680,17.4492496,59,tdt+,nucleus+,8711,Pass,Chrna2-Cre_OE25;Sst-IRES-FlpO,0.895817,Pass,inhibitory,0.9,1566287,39.75046588,39700.38686,3.650399995,0.95,1.333333333,medium quality,889.548096,4,2,2,Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-460585.04.02,mature,3.970038686,3,5,3,0,0,0
864314373,13.64104223,61.4,tdt+,nucleus+,8404,Pass,Calb2-IRES-Cre;Sst-IRES-FlpO,0.955196391,Pass,inhibitory,1,1533150,42.28957975,28519.23987,7.692200001,2.066666667,1.216666667,high quality,,3,1,1,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02,mature,2.851923987,,,,,,
863993115,12.16172742,50.9,tdt+,nucleus-,9457,Pass,Ntsr1-Cre_GN220,0.832083022,Pass,excitatory,0.9,1429537,44.18006187,14177.47418,5.468299993,3.566666667,1.033333333,failed,4.642623,3,1,5,Ntsr1-Cre_GN220;Ai14-460637.04.02,mature,1.417747418,3,5,3,0,0,0
864012426,13.73526279,44.9,tdt+,nucleus-,9718,Pass,Ntsr1-Cre_GN220,0.824804759,Pass,excitatory,0.9,1399115,47.9313891,14205.06341,6.156449993,1.216666667,2.983333333,failed,3.80959575,3,2,5,Ntsr1-Cre_GN220;Ai14-460637.04.02,mature,1.420506341,3,5,3,0,0,0
